"GameId","GameDate","Quarter","Minute","Second","OffenseTeam","DefenseTeam","Down","ToGo","YardLine","SeriesFirstDown","NextScore","Description","TeamWin","SeasonYear","Yards","Formation","PlayType","IsRush","IsPass","IsIncomplete","IsTouchdown","PassType","IsSack","IsChallenge","IsChallengeReversed","Challenger","IsMeasurement","IsInterception","IsFumble","IsPenalty","IsTwoPointConversion","IsTwoPointConversionSuccessful","RushDirection","YardLineFixed","YardLineDirection","IsPenaltyAccepted","PenaltyTeam","IsNoPlay","PenaltyType","PenaltyYards"
2024122906,"2024-12-29",2,8,59,"JAX","TEN",0,0,0,1,0,"TIMEOUT AT 08:59.",0,2024,0,"UNDER CENTER","",0,0,0,0,"",0,0,0,NA,0,0,0,0,0,0,"",100,"OPP",0,"",0,"",0
2024122906,"2024-12-29",2,8,59,"JAX","TEN",0,0,15,1,0,"39-C.LITTLE EXTRA POINT IS GOOD, CENTER-46-R.MATISCIK, HOLDER-9-L.COOKE.",0,2024,0,"UNDER CENTER","EXTRA POINT",0,0,0,0,"",0,0,0,NA,0,0,0,0,0,0,"",85,"OPP",0,"",0,"",0
2024122906,"2024-12-29",2,9,6,"JAX","TEN",2,2,2,1,0,"(9:06) (SHOTGUN) 10-M.JONES PASS SHORT MIDDLE TO 11-P.WASHINGTON FOR 2 YARDS, TOUCHDOWN.",0,2024,2,"SHOTGUN","PASS",0,1,0,1,"SHORT MIDDLE",0,0,0,NA,0,0,0,0,0,0,"",98,"OPP",0,"",0,"",0
2024122906,"2024-12-29",2,9,48,"JAX","TEN",1,3,3,0,0,"(9:48) 1-T.ETIENNE LEFT TACKLE TO TEN 2 FOR 1 YARD (57-L.GIFFORD).",0,2024,1,"UNDER CENTER","RUSH",1,0,0,0,"",0,0,0,NA,0,0,0,0,0,0,"LEFT TACKLE",97,"OPP",0,"",0,"",0
2024122906,"2024-12-29",2,10,31,"JAX","TEN",2,5,21,1,0,"(10:31) 7-B.THOMAS RIGHT END PUSHED OB AT TEN 3 FOR 18 YARDS (57-L.GIFFORD; 29-J.BROWNLEE).",0,2024,18,"UNDER CENTER","RUSH",1,0,0,0,"",0,0,0,NA,0,0,0,0,0,0,"RIGHT END",79,"OPP",0,"",0,"",0
2024122906,"2024-12-29",2,10,31,"JAX","TEN",0,0,0,1,0,"TIMEOUT #1 BY JAX AT 10:31.",0,2024,0,"UNDER CENTER","TIMEOUT",0,0,0,0,"",0,0,0,NA,0,0,0,0,0,0,"",100,"OPP",0,"",0,"",0
2024122906,"2024-12-29",1,10,46,"JAX","TEN",0,0,0,1,0,"TIMEOUT AT 10:46.",0,2024,0,"UNDER CENTER","",0,0,0,0,"",0,0,0,NA,0,0,0,0,0,0,"",100,"OPP",0,"",0,"",0
2024122906,"2024-12-29",1,10,50,"JAX","TEN",4,6,30,0,0,"(10:50) 39-C.LITTLE 48 YARD FIELD GOAL IS GOOD, CENTER-46-R.MATISCIK, HOLDER-9-L.COOKE.",0,2024,0,"FIELD GOAL","FIELD GOAL",0,0,0,0,"",0,0,0,NA,0,0,0,0,0,0,"",70,"OPP",0,"",0,"",0
2024122906,"2024-12-29",1,11,32,"JAX","TEN",2,8,32,0,0,"(11:32) (NO HUDDLE, SHOTGUN) 1-T.ETIENNE UP THE MIDDLE TO TEN 30 FOR 2 YARDS (49-A.KEY).",0,2024,2,"NO HUDDLE SHOTGUN","RUSH",1,0,0,0,"",0,0,0,NA,0,0,0,0,0,0,"CENTER",68,"OPP",0,"",0,"",0
2024122906,"2024-12-29",1,11,57,"JAX","TEN",1,10,34,0,0,"(11:57) 1-T.ETIENNE RIGHT TACKLE TO TEN 32 FOR 2 YARDS (49-A.KEY; 35-D.WORLEY).",0,2024,2,"UNDER CENTER","RUSH",1,0,0,0,"",0,0,0,NA,0,0,0,0,0,0,"RIGHT TACKLE",66,"OPP",0,"",0,"",0
2024122906,"2024-12-29",1,12,29,"JAX","TEN",1,10,45,1,0,"(12:29) (SHOTGUN) 10-M.JONES PASS SHORT LEFT TO 15-T.JONES TO TEN 34 FOR 11 YARDS (35-D.WORLEY).",0,2024,11,"SHOTGUN","PASS",0,1,0,0,"SHORT LEFT",0,0,0,NA,0,0,0,0,0,0,"",55,"OPP",0,"",0,"",0
2024122906,"2024-12-29",1,13,3,"JAX","TEN",3,2,49,1,0,"(13:03) 73-B.HANCE REPORTED IN AS ELIGIBLE.  4-T.BIGSBY RIGHT GUARD TO TEN 45 FOR 4 YARDS (35-D.WORLEY).",0,2024,4,"UNDER CENTER","RUSH",1,0,0,0,"",0,0,0,NA,0,0,0,0,0,0,"RIGHT GUARD",51,"OPP",0,"",0,"",0
2024100604,"2024-10-06",3,15,0,"JAX","IND",0,0,35,1,0,"7-M.GAY KICKS 65 YARDS FROM IND 35 TO END ZONE, TOUCHBACK TO THE JAX 30.",0,2024,0,"UNDER CENTER","KICK OFF",0,0,0,0,"",0,0,0,NA,0,0,0,0,0,0,"",65,"OPP",0,"",0,"",0
2025010507,"2025-01-05",4,2,0,"JAX","IND",2,8,40,0,0,"(2:00) (SHOTGUN) 10-M.JONES PASS INCOMPLETE SHORT LEFT TO 87-J.REYNOLDS (45-E.SPEED).",0,2024,0,"SHOTGUN","PASS",0,1,1,0,"SHORT LEFT",0,0,0,NA,0,0,0,0,0,0,"",60,"OPP",0,"",0,"",0
