"GameId","GameDate","Quarter","Minute","Second","OffenseTeam","DefenseTeam","Down","ToGo","YardLine","SeriesFirstDown","NextScore","Description","TeamWin","SeasonYear","Yards","Formation","PlayType","IsRush","IsPass","IsIncomplete","IsTouchdown","PassType","IsSack","IsChallenge","IsChallengeReversed","Challenger","IsMeasurement","IsInterception","IsFumble","IsPenalty","IsTwoPointConversion","IsTwoPointConversionSuccessful","RushDirection","YardLineFixed","YardLineDirection","IsPenaltyAccepted","PenaltyTeam","IsNoPlay","PenaltyType","PenaltyYards"
2024122903,"2024-12-29",4,2,24,"NYG","IND",4,5,12,0,0,"(2:24) 9-G.GANO 30 YARD FIELD GOAL IS GOOD, CENTER-59-C.KREITER, HOLDER-6-J.GILLAN.",0,2024,0,"FIELD GOAL","FIELD GOAL",0,0,0,0,"",0,0,0,NA,0,0,0,0,0,0,"",88,"OPP",0,"",0,"",0
2024122903,"2024-12-29",4,2,29,"NYG","IND",0,0,0,1,0,"TIMEOUT #2 BY IND AT 02:29.",0,2024,0,"UNDER CENTER","TIMEOUT",0,0,0,0,"",0,0,0,NA,0,0,0,0,0,0,"",100,"OPP",0,"",0,"",0
2024122903,"2024-12-29",4,2,33,"NYG","IND",2,8,15,0,0,"(2:33) 75-J.EZEUDU REPORTED IN AS ELIGIBLE.  29-T.TRACY UP THE MIDDLE TO IND 14 FOR 1 YARD (54-D.ODEYINGBO; 99-D.BUCKNER).",0,2024,1,"UNDER CENTER","RUSH",1,0,0,0,"",0,0,0,NA,0,0,0,0,0,0,"CENTER",85,"OPP",0,"",0,"",0
2024122903,"2024-12-29",4,2,33,"NYG","IND",0,0,0,1,0,"TIMEOUT #1 BY IND AT 02:33.",0,2024,0,"UNDER CENTER","TIMEOUT",0,0,0,0,"",0,0,0,NA,0,0,0,0,0,0,"",100,"OPP",0,"",0,"",0
2024122903,"2024-12-29",4,2,46,"NYG","IND",1,10,17,0,0,"(2:46) 75-J.EZEUDU REPORTED IN AS ELIGIBLE.  29-T.TRACY UP THE MIDDLE TO IND 15 FOR 2 YARDS (44-Z.FRANKLIN; 57-J.CARLIES).",0,2024,2,"UNDER CENTER","RUSH",1,0,0,0,"",0,0,0,NA,0,0,0,0,0,0,"CENTER",83,"OPP",0,"",0,"",0
2024122903,"2024-12-29",4,2,57,"NYG","IND",0,0,15,1,0,"9-G.GANO EXTRA POINT IS GOOD, CENTER-59-C.KREITER, HOLDER-6-J.GILLAN.",0,2024,0,"UNDER CENTER","EXTRA POINT",0,0,0,0,"",0,0,0,NA,0,0,0,0,0,0,"",85,"OPP",0,"",0,"",0
2024122903,"2024-12-29",4,3,5,"NYG","IND",3,5,5,1,0,"(3:05) 2-D.LOCK SCRAMBLES LEFT END FOR 5 YARDS, TOUCHDOWN.",0,2024,5,"UNDER CENTER","SCRAMBLE",1,0,0,1,"",0,0,0,NA,0,0,0,0,0,0,"",95,"OPP",0,"",0,"",0
2024122903,"2024-12-29",4,6,38,"NYG","IND",0,0,35,1,0,"7-M.GAY KICKS 65 YARDS FROM IND 35 TO END ZONE, TOUCHBACK TO THE NYG 30.",0,2024,0,"UNDER CENTER","KICK OFF",0,0,0,0,"",0,0,0,NA,0,0,0,0,0,0,"",65,"OPP",0,"",0,"",0
2024122903,"2024-12-29",4,8,39,"NYG","IND",0,0,15,1,0,"9-G.GANO EXTRA POINT IS GOOD, CENTER-59-C.KREITER, HOLDER-6-J.GILLAN.",0,2024,0,"UNDER CENTER","EXTRA POINT",0,0,0,0,"",0,0,0,NA,0,0,0,0,0,0,"",85,"OPP",0,"",0,"",0
2024122903,"2024-12-29",4,10,53,"NYG","IND",0,0,0,1,0,"TIMEOUT AT 10:53.",0,2024,0,"UNDER CENTER","",0,0,0,0,"",0,0,0,NA,0,0,0,0,0,0,"",100,"OPP",0,"",0,"",0
2024122903,"2024-12-29",4,10,53,"NYG","IND",0,0,0,1,0,"TIMEOUT #1 BY NYG AT 10:53.",0,2024,0,"UNDER CENTER","TIMEOUT",0,0,0,0,"",0,0,0,NA,0,0,0,0,0,0,"",100,"OPP",0,"",0,"",0
2024122903,"2024-12-29",2,11,32,"NYG","IND",0,0,0,1,0,"TIMEOUT AT 11:32.",0,2024,0,"UNDER CENTER","",0,0,0,0,"",0,0,0,NA,0,0,0,0,0,0,"",100,"OPP",0,"",0,"",0
2024122903,"2024-12-29",2,11,32,"NYG","IND",0,0,15,1,0,"9-G.GANO EXTRA POINT IS GOOD, CENTER-59-C.KREITER, HOLDER-6-J.GILLAN.",0,2024,0,"UNDER CENTER","EXTRA POINT",0,0,0,0,"",0,0,0,NA,0,0,0,0,0,0,"",85,"OPP",0,"",0,"",0
2024122903,"2024-12-29",2,11,41,"NYG","IND",3,8,32,1,0,"(11:41) (NO HUDDLE, SHOTGUN) 2-D.LOCK PASS SHORT MIDDLE TO 86-D.SLAYTON FOR 32 YARDS, TOUCHDOWN.",0,2024,32,"NO HUDDLE SHOTGUN","PASS",0,1,0,1,"SHORT MIDDLE",0,0,0,NA,0,0,0,0,0,0,"",68,"OPP",0,"",0,"",0
2024122903,"2024-12-29",3,11,3,"NYG","IND",0,0,35,1,0,"7-M.GAY KICKS 65 YARDS FROM IND 35 TO END ZONE, TOUCHBACK TO THE NYG 30.",0,2024,0,"UNDER CENTER","KICK OFF",0,0,0,0,"",0,0,0,NA,0,0,0,0,0,0,"",65,"OPP",0,"",0,"",0
